Episodes,Goal Rates
144,0.2540000081062317
145,0.25200000405311584
146,0.25780001282691956
147,0.25780001282691956
148,0.2635999917984009
149,0.26919999718666077
150,0.2671999931335449
151,0.2651999890804291
152,0.2632000148296356
153,0.2687000036239624
154,0.26669999957084656
155,0.26669999957084656
156,0.2646999955177307
157,0.262800008058548
158,0.26089999079704285
159,0.2662000060081482
160,0.26429998874664307
161,0.2694999873638153
162,0.26759999990463257
163,0.26570001244544983
164,0.2639000117778778
165,0.2621000111103058
166,0.26030001044273376
167,0.25850000977516174
168,0.25850000977516174
169,0.25679999589920044
170,0.25679999589920044
171,0.26170000433921814
172,0.26669999957084656
173,0.27149999141693115
174,0.27630001306533813
175,0.27630001306533813
176,0.2745000123977661
177,0.2791999876499176
178,0.2791999876499176
179,0.2838999927043915
180,0.28850001096725464
181,0.2930000126361847
182,0.29750001430511475
183,0.29750001430511475
184,0.2955999970436096
185,0.2937999963760376
186,0.29809999465942383
187,0.2962999939918518
188,0.2944999933242798
189,0.29269999265670776
190,0.29089999198913574
191,0.29089999198913574
192,0.295199990272522
193,0.2994000017642975
194,0.303600013256073
195,0.303600013256073
196,0.301800012588501
197,0.301800012588501
198,0.3059000074863434
199,0.30410000681877136
200,0.30410000681877136
201,0.30410000681877136
202,0.30230000615119934
203,0.30059999227523804
204,0.2989000082015991
205,0.2971000075340271
206,0.3010999858379364
207,0.2994000017642975
208,0.2978000044822693
209,0.30169999599456787
210,0.30169999599456787
211,0.30559998750686646
212,0.30390000343322754
213,0.3077000081539154
214,0.31150001287460327
215,0.30979999899864197
216,0.30809998512268066
217,0.30649998784065247
218,0.30480000376701355
219,0.3084999918937683
220,0.3068999946117401
221,0.31049999594688416
222,0.3140999972820282
223,0.31769999861717224
224,0.31610000133514404
225,0.31439998745918274
226,0.31279999017715454
227,0.31119999289512634
228,0.30959999561309814
229,0.30959999561309814
230,0.31310001015663147
231,0.311599999666214
232,0.3100000023841858
233,0.3084999918937683
234,0.31189998984336853
235,0.31029999256134033
236,0.31369999051094055
237,0.31709998846054077
238,0.3154999911785126
239,0.3188000023365021
240,0.3172999918460846
241,0.3206000030040741
242,0.3190000057220459
243,0.322299987077713
244,0.3208000063896179
245,0.3239000141620636
246,0.32710000872612
247,0.3255999982357025
248,0.32409998774528503
249,0.32260000705718994
250,0.3257000148296356
251,0.32420000433921814
252,0.3273000121116638
253,0.3303000032901764
254,0.3287999927997589
255,0.32739999890327454
256,0.32589998841285706
257,0.32440000772476196
258,0.3230000138282776
259,0.3215999901294708
260,0.32019999623298645
261,0.3188000023365021
262,0.32170000672340393
263,0.3246999979019165
264,0.3246999979019165
265,0.32330000400543213
266,0.32190001010894775
267,0.3248000144958496
268,0.3248000144958496
269,0.32339999079704285
270,0.3262999951839447
271,0.3262999951839447
272,0.3249000012874603
273,0.32350000739097595
274,0.32350000739097595
275,0.32350000739097595
276,0.32350000739097595
277,0.3264000117778778
278,0.32499998807907104
279,0.3278000056743622
280,0.3264000117778778
281,0.32510000467300415
282,0.3237999975681305
283,0.3264999985694885
284,0.32519999146461487
285,0.3239000141620636
286,0.32260000705718994
287,0.325300008058548
288,0.3240000009536743
289,0.32269999384880066
290,0.321399986743927
291,0.32409998774528503
292,0.32280001044273376
293,0.3215999901294708
294,0.32420000433921814
295,0.32420000433921814
296,0.3230000138282776
297,0.32170000672340393
298,0.32429999113082886
299,0.3231000006198883
300,0.3257000148296356
301,0.32820001244544983
302,0.3269999921321869
303,0.32580000162124634
304,0.32829999923706055
305,0.32710000872612
306,0.3296000063419342
307,0.32839998602867126
308,0.32710000872612
309,0.32589998841285706
310,0.3246999979019165
311,0.32350000739097595
312,0.32600000500679016
313,0.3248000144958496
314,0.32359999418258667
315,0.32249999046325684
316,0.3212999999523163
317,0.32010000944137573
318,0.321399986743927
319,0.32030001282691956
320,0.32269999384880066
321,0.32510000467300415
322,0.3239000141620636
323,0.3262999951839447
324,0.3262999951839447
325,0.32519999146461487
326,0.3240000009536743
327,0.3264000117778778
328,0.3287000060081482
329,0.32760000228881836
330,0.3264999985694885
331,0.3287999927997589
332,0.3287999927997589
333,0.3287999927997589
334,0.3287999927997589
335,0.32760000228881836
336,0.32989999651908875
337,0.33219999074935913
338,0.3345000147819519
339,0.3366999924182892
340,0.33559998869895935
341,0.3343999981880188
342,0.33329999446868896
343,0.33219999074935913
344,0.3310999870300293
345,0.33329999446868896
346,0.33219999074935913
347,0.3343999981880188
348,0.33660000562667847
349,0.33880001306533813
350,0.3377000093460083
351,0.33660000562667847
352,0.33869999647140503
353,0.3375999927520752
354,0.33970001339912415
355,0.33869999647140503
356,0.3375999927520752
357,0.33970001339912415
358,0.3386000096797943
359,0.3375000059604645
360,0.3375000059604645
361,0.33959999680519104
362,0.3386000096797943
363,0.34060001373291016
364,0.3427000045776367
365,0.3416000008583069
366,0.34060001373291016
367,0.3425999879837036
368,0.34150001406669617
369,0.34360000491142273
370,0.3456000089645386
371,0.34450000524520874
372,0.3465000092983246
373,0.34850001335144043
374,0.3474000096321106
375,0.34940001368522644
376,0.3483000099658966
377,0.3472999930381775
378,0.3472999930381775
379,0.34929999709129333
380,0.35120001435279846
381,0.35010001063346863
382,0.3490999937057495
383,0.35100001096725464
384,0.3499999940395355
385,0.35190001130104065
386,0.3537999987602234
387,0.35280001163482666
388,0.3517000079154968
389,0.3506999909877777
390,0.35260000824928284
391,0.3515999913215637
392,0.350600004196167
393,0.3495999872684479
394,0.3513999879360199
395,0.35040000081062317
396,0.34940001368522644
397,0.3483999967575073
398,0.3474999964237213
399,0.3465000092983246
400,0.3483000099658966
401,0.3472999930381775
402,0.3463999927043915
403,0.3481999933719635
404,0.3499999940395355
405,0.3490000069141388
406,0.3508000075817108
407,0.3499000072479248
408,0.3515999913215637
409,0.3506999909877777
410,0.349700003862381
411,0.34880000352859497
412,0.34779998660087585
413,0.34689998626708984
414,0.3458999991416931
415,0.3449999988079071
416,0.3440999984741211
417,0.3431999981403351
418,0.3431999981403351
419,0.3449000120162964
420,0.3440000116825104
421,0.3456999957561493
422,0.3474999964237213
423,0.3465999960899353
424,0.3483000099658966
425,0.3474000096321106
426,0.3465000092983246
427,0.3481999933719635
428,0.3499000072479248
429,0.3490000069141388
430,0.350600004196167
431,0.349700003862381
432,0.34880000352859497
433,0.34790000319480896
434,0.34700000286102295
435,0.34619998931884766
436,0.34529998898506165
437,0.34439998865127563
438,0.3434999883174896
439,0.3452000021934509
440,0.3467999994754791
441,0.34850001335144043
442,0.3476000130176544
443,0.3467000126838684
444,0.3458999991416931
445,0.3449999988079071
446,0.3465999960899353
447,0.3458000123500824
448,0.3474000096321106
449,0.3465000092983246
450,0.3456999957561493
451,0.3447999954223633
452,0.3440000116825104
453,0.3456000089645386
454,0.34470000863075256
455,0.34630000591278076
456,0.34549999237060547
457,0.34470000863075256
458,0.34380000829696655
459,0.34299999475479126
460,0.34459999203681946
461,0.34619998931884766
462,0.34769999980926514
463,0.34689998626708984
464,0.3483999967575073
465,0.3476000130176544
466,0.3467999994754791
467,0.3483000099658966
468,0.3474999964237213
469,0.3467000126838684
470,0.3458999991416931
471,0.3474000096321106
472,0.3488999903202057
473,0.3481000065803528
474,0.349700003862381
475,0.35120001435279846
476,0.35269999504089355
477,0.35190001130104065
478,0.35100001096725464
479,0.35019999742507935
480,0.34940001368522644
481,0.34860000014305115
482,0.34779998660087585
483,0.34929999709129333
484,0.34850001335144043
485,0.3499999940395355
486,0.3492000102996826
487,0.3483999967575073
488,0.3499000072479248
489,0.3490999937057495
490,0.3483000099658966
491,0.3474999964237213
492,0.3490000069141388
493,0.3481999933719635
494,0.349700003862381
495,0.3488999903202057
496,0.35030001401901245
497,0.3495999872684479
498,0.34880000352859497
499,0.3479999899864197
500,0.3472999930381775
501,0.34869998693466187
502,0.34790000319480896
503,0.3472000062465668
504,0.34860000014305115
505,0.34779998660087585
506,0.34709998965263367
507,0.34850001335144043
508,0.3499000072479248
509,0.3490999937057495
510,0.3483999967575073
511,0.3476000130176544
512,0.34689998626708984
513,0.34619998931884766
514,0.34540000557899475
515,0.34470000863075256
516,0.34610000252723694
517,0.34529998898506165
518,0.3467000126838684
519,0.34599998593330383
520,0.34529998898506165
521,0.34450000524520874
522,0.34380000829696655
523,0.34310001134872437
524,0.34450000524520874
525,0.34380000829696655
526,0.34299999475479126
527,0.34439998865127563
528,0.3458000123500824
529,0.34709998965263367
530,0.3463999927043915
531,0.34769999980926514
532,0.34700000286102295
533,0.34630000591278076
534,0.3456000089645386
535,0.3449000120162964
536,0.34619998931884766
537,0.3476000130176544
538,0.3488999903202057
539,0.3481999933719635
540,0.34950000047683716
541,0.34880000352859497
542,0.3481000065803528
543,0.3474000096321106
544,0.3467000126838684
545,0.34599998593330383
546,0.34529998898506165
547,0.34459999203681946
548,0.3458999991416931
549,0.3472000062465668
550,0.34850001335144043
551,0.34779998660087585
552,0.34709998965263367
553,0.3465000092983246
554,0.34769999980926514
555,0.34709998965263367
556,0.3463999927043915
557,0.3456999957561493
558,0.34700000286102295
559,0.34630000591278076
560,0.3456000089645386
561,0.34689998626708984
562,0.34619998931884766
563,0.3456000089645386
564,0.3449000120162964
565,0.3441999852657318
566,0.34549999237060547
567,0.3467000126838684
568,0.3479999899864197
569,0.3472999930381775
570,0.3467000126838684
571,0.34790000319480896
572,0.3490999937057495
573,0.34850001335144043
574,0.349700003862381
575,0.35089999437332153
576,0.3522000014781952
577,0.35339999198913574
578,0.35269999504089355
579,0.3538999855518341
580,0.353300005197525
581,0.35260000824928284
582,0.3537999987602234
583,0.3531999886035919
584,0.35249999165534973
585,0.35370001196861267
586,0.3529999852180481
587,0.352400004863739
588,0.35359999537467957
589,0.3528999984264374
590,0.3522999882698059
591,0.35350000858306885
592,0.35280001163482666
593,0.3522000014781952
594,0.351500004529953
595,0.35089999437332153
596,0.35030001401901245
597,0.3513999879360199
598,0.3508000075817108
599,0.35019999742507935
600,0.34950000047683716
601,0.3488999903202057
602,0.3483000099658966
603,0.34769999980926514
604,0.34700000286102295
605,0.3463999927043915
606,0.3476000130176544
607,0.34880000352859497
608,0.34880000352859497
609,0.3499000072479248
610,0.34929999709129333
611,0.34869998693466187
612,0.3497999906539917
613,0.35100001096725464
614,0.35040000081062317
615,0.349700003862381
616,0.35089999437332153
617,0.35199999809265137
618,0.3513999879360199
619,0.35249999165534973
620,0.35370001196861267
621,0.3529999852180481
622,0.35420000553131104
623,0.35530000925064087
624,0.3564000129699707
625,0.35749998688697815
626,0.358599990606308
627,0.3596999943256378
628,0.36079999804496765
629,0.3619000017642975
630,0.3630000054836273
631,0.36410000920295715
632,0.365200012922287
633,0.3646000027656555
634,0.36390000581741333
635,0.36500000953674316
636,0.3643999993801117
637,0.3637999892234802
638,0.36489999294281006
639,0.3652999997138977
640,0.36640000343322754
641,0.36739999055862427
642,0.3684999942779541
643,0.367900013923645
644,0.36730000376701355
645,0.3666999936103821
646,0.3677000105381012
647,0.3671000003814697
648,0.36820000410079956
649,0.3675000071525574
650,0.3668999969959259
651,0.36629998683929443
652,0.36570000648498535
653,0.3650999963283539
654,0.3662000000476837
655,0.36719998717308044
656,0.36820000410079956
657,0.3675999939441681
658,0.3686999976634979
659,0.36809998750686646
660,0.3675000071525574
661,0.3668999969959259
662,0.367900013923645
663,0.36890000104904175
664,0.3682999908924103
665,0.3677000105381012
666,0.36880001425743103
667,0.36980000138282776
668,0.3707999885082245
669,0.3702000081539154
670,0.36959999799728394
671,0.36899998784065247
672,0.3700000047683716
673,0.3709999918937683
674,0.37040001153945923
675,0.36980000138282776
676,0.3707999885082245
677,0.3702999949455261
678,0.36970001459121704
679,0.37070000171661377
680,0.3716999888420105
681,0.3711000084877014
682,0.37049999833106995
683,0.3698999881744385
684,0.3693000078201294
685,0.36880001425743103
686,0.36820000410079956
687,0.3691999912261963
688,0.3700999915599823
689,0.3711000084877014
690,0.37049999833106995
691,0.3700000047683716
692,0.3693999946117401
693,0.36880001425743103
694,0.3682999908924103
695,0.3677000105381012
696,0.3686999976634979
697,0.36809998750686646
698,0.3675000071525574
699,0.367000013589859
700,0.36640000343322754
701,0.36739999055862427
702,0.3682999908924103
703,0.3677999973297119
704,0.36719998717308044
705,0.36820000410079956
706,0.3675999939441681
707,0.3686000108718872
708,0.3695000112056732
709,0.36899998784065247
710,0.3698999881744385
711,0.3709000051021576
712,0.3702999949455261
713,0.36980000138282776
714,0.37070000171661377
715,0.3700999915599823
716,0.36959999799728394
717,0.37049999833106995
718,0.3700000047683716
719,0.3709000051021576
720,0.3718999922275543
721,0.37130001187324524
722,0.3707999885082245
723,0.3716999888420105
724,0.3725999891757965
725,0.3734999895095825
726,0.37299999594688416
727,0.3723999857902527
728,0.3718999922275543
729,0.37130001187324524
730,0.37229999899864197
731,0.3716999888420105
732,0.3725999891757965
733,0.3734999895095825
734,0.37299999594688416
735,0.3725000023841858
736,0.3718999922275543
737,0.37139999866485596
738,0.37229999899864197
739,0.3718000054359436
740,0.37119999527931213
741,0.37070000171661377
742,0.3716000020503998
743,0.3725000023841858
744,0.3720000088214874
745,0.37290000915527344
746,0.37229999899864197
747,0.373199999332428
748,0.3727000057697296
749,0.37220001220703125
750,0.3716000020503998
751,0.3711000084877014
752,0.3720000088214874
753,0.37290000915527344
754,0.37380000948905945
755,0.373199999332428
756,0.374099999666214
757,0.3736000061035156
758,0.37310001254081726
759,0.3725000023841858
760,0.3734000027179718
761,0.37290000915527344
762,0.37380000948905945
763,0.3732999861240387
764,0.3727000057697296
765,0.37220001220703125
766,0.37310001254081726
767,0.37400001287460327
768,0.3747999966144562
769,0.3743000030517578
770,0.37380000948905945
771,0.37470000982284546
772,0.374099999666214
773,0.375
774,0.37450000643730164
775,0.37529999017715454
776,0.3747999966144562
777,0.3743000030517578
778,0.37380000948905945
779,0.37470000982284546
780,0.37549999356269836
781,0.3763999938964844
782,0.3758000135421753
783,0.3767000138759613
784,0.37619999051094055
785,0.3756999969482422
786,0.3765000104904175
787,0.3774000108242035
788,0.3781999945640564
789,0.3790000081062317
790,0.3799000084400177
791,0.3806999921798706
792,0.38019999861717224
793,0.3797000050544739
794,0.3804999887943268
795,0.3813000023365021
796,0.3822000026702881
797,0.3815999925136566
798,0.3824999928474426
799,0.38199999928474426
800,0.38280001282691956
801,0.38359999656677246
802,0.3831000030040741
803,0.38260000944137573
804,0.38339999318122864
805,0.38420000672340393
806,0.38370001316070557
807,0.38449999690055847
808,0.38530001044273376
809,0.38609999418258667
810,0.3856000006198883
811,0.38510000705718994
812,0.3846000134944916
813,0.3853999972343445
814,0.3862000107765198
815,0.3869999945163727
816,0.387800008058548
817,0.3885999917984009
818,0.3880999982357025
819,0.3889000117778778
820,0.38839998841285706
821,0.38920000195503235
822,0.38999998569488525
823,0.3894999921321869
824,0.3889999985694885
825,0.3896999955177307
826,0.390500009059906
827,0.3912999927997589
828,0.39079999923706055
829,0.3903000056743622
830,0.3898000121116638
831,0.38929998874664307
832,0.39010000228881836
833,0.38960000872612
834,0.38909998536109924
835,0.3885999917984009
836,0.3880999982357025
837,0.38760000467300415
838,0.38839998841285706
839,0.38920000195503235
840,0.38989999890327454
841,0.39070001244544983
842,0.39149999618530273
843,0.3921999931335449
844,0.3930000066757202
845,0.3937000036239624
846,0.3944999873638153
847,0.3953000009059906
848,0.3959999978542328
849,0.3968000113964081
850,0.39750000834465027
851,0.3982999920845032
852,0.3977999985218048
853,0.39730000495910645
854,0.3968000113964081
855,0.39750000834465027
856,0.3982999920845032
857,0.39899998903274536
858,0.39980000257492065
859,0.40049999952316284
860,0.40119999647140503
861,0.4020000100135803
862,0.40149998664855957
863,0.40220001339912415
864,0.40290001034736633
865,0.40369999408721924
866,0.4043999910354614
867,0.4050999879837036
868,0.40459999442100525
869,0.40529999136924744
870,0.40610000491142273
871,0.4068000018596649
872,0.40630000829696655
873,0.40700000524520874
874,0.4077000021934509
875,0.4083999991416931
876,0.4090999960899353
877,0.4099000096321106
878,0.4106000065803528
879,0.4101000130176544
880,0.4108000099658966
881,0.4115000069141388
882,0.412200003862381
883,0.4117000102996826
884,0.41119998693466187
885,0.4106999933719635
886,0.41019999980926514
887,0.4108999967575073
888,0.41040000319480896
889,0.4099999964237213
890,0.4106999933719635
891,0.41130000352859497
892,0.4108999967575073
893,0.4115999937057495
894,0.412200003862381
895,0.41179999709129333
896,0.4124999940395355
897,0.413100004196167
898,0.41269999742507935
899,0.4133000075817108
900,0.414000004529953
901,0.41359999775886536
902,0.413100004196167
903,0.41260001063346863
904,0.4120999872684479
905,0.41280001401901245
906,0.41350001096725464
907,0.4129999876022339
908,0.41370001435279846
909,0.4131999909877777
910,0.41269999742507935
911,0.412200003862381
912,0.41179999709129333
913,0.4124000072479248
914,0.41200000047683716
915,0.41260001063346863
916,0.4133000075817108
917,0.414000004529953
918,0.41350001096725464
919,0.4129999876022339
920,0.41370001435279846
921,0.41440001130104065
922,0.4138999879360199
923,0.4146000146865845
924,0.41519999504089355
925,0.41589999198913574
926,0.4153999984264374
927,0.41609999537467957
928,0.4156000018119812
929,0.4162999987602234
930,0.41690000891685486
931,0.4165000021457672
932,0.41600000858306885
933,0.41670000553131104
934,0.4172999858856201
935,0.4180000126361847
936,0.41749998927116394
937,0.41819998621940613
938,0.41769999265670776
939,0.41830000281333923
940,0.4189999997615814
941,0.41850000619888306
942,0.41920000314712524
943,0.4198000133037567
944,0.4205000102519989
945,0.41999998688697815
946,0.4205999970436096
947,0.420199990272522
948,0.4196999967098236
949,0.4203999936580658
950,0.42100000381469727
951,0.42160001397132874
952,0.4223000109195709
953,0.42289999127388
954,0.42239999771118164
955,0.42309999465942383
956,0.42260000109672546
957,0.4221000075340271
958,0.42170000076293945
959,0.4223000109195709
960,0.4219000041484833
961,0.42250001430511475
962,0.421999990940094
963,0.4226999878883362
964,0.4221999943256378
965,0.4228000044822693
966,0.42239999771118164
967,0.4230000078678131
968,0.4235999882221222
969,0.42320001125335693
970,0.423799991607666
971,0.4244000017642975
972,0.42500001192092896
973,0.4246000051498413
974,0.4251999855041504
975,0.42579999566078186
976,0.42640000581741333
977,0.4259999990463257
978,0.42660000920295715
979,0.4260999858379364
980,0.42669999599456787
981,0.4262999892234802
982,0.4268999993801117
983,0.42750000953674316
984,0.4271000027656555
985,0.427700012922287
986,0.42829999327659607
987,0.42890000343322754
988,0.4284000098705292
989,0.42899999022483826
990,0.428600013256073
991,0.4291999936103821
992,0.42980000376701355
993,0.430400013923645
994,0.42989999055862427
995,0.43050000071525574
996,0.4311000108718872
997,0.4316999912261963
998,0.43130001425743103
999,0.4318999946117401
1000,0.4325000047683716
1001,0.43309998512268066
1002,0.4325999915599823
1003,0.43220001459121704
1004,0.4316999912261963
1005,0.43130001425743103
1006,0.4307999908924103
1007,0.43140000104904175
1008,0.4320000112056732
1009,0.43149998784065247
1010,0.43209999799728394
1011,0.4327000081539154
1012,0.4332999885082245
1013,0.43389999866485596
1014,0.4334000051021576
1015,0.4339999854564667
1016,0.43459999561309814
1017,0.4352000057697296
1018,0.43470001220703125
1019,0.4343000054359436
1020,0.4348999857902527
1021,0.43549999594688416
1022,0.4350000023841858
1023,0.43459999561309814
1024,0.4341000020503998
1025,0.43369999527931213
1026,0.4343000054359436
1027,0.43380001187324524
1028,0.4334000051021576
1029,0.43389999866485596
1030,0.4334999918937683
1031,0.43309998512268066
1032,0.4336000084877014
1033,0.43320000171661377
1034,0.4327999949455261
1035,0.4332999885082245
1036,0.43389999866485596
1037,0.4345000088214874
1038,0.4339999854564667
1039,0.43459999561309814
1040,0.4352000057697296
1041,0.435699999332428
1042,0.43529999256134033
1043,0.4359000027179718
1044,0.43540000915527344
1045,0.4350000023841858
1046,0.43459999561309814
1047,0.4341000020503998
1048,0.43470001220703125
1049,0.43529999256134033
1050,0.4357999861240387
1051,0.43639999628067017
1052,0.4359000027179718
1053,0.43549999594688416
1054,0.4361000061035156
1055,0.43560001254081726
1056,0.4352000057697296
1057,0.43479999899864197
1058,0.43529999256134033
1059,0.4359000027179718
1060,0.43549999594688416
1061,0.4359999895095825
1062,0.436599999666214
1063,0.43709999322891235
1064,0.4377000033855438
1065,0.4381999969482422
1066,0.43779999017715454
1067,0.438400000333786
1068,0.4388999938964844
1069,0.43950000405311584
1070,0.4399999976158142
1071,0.43959999084472656
1072,0.4401000142097473
1073,0.4406999945640564
1074,0.44119998812675476
1075,0.4408000111579895
1076,0.44130000472068787
1077,0.44190001487731934
1078,0.4424000084400177
1079,0.44290000200271606
1080,0.4424999952316284
1081,0.44209998846054077
1082,0.4426000118255615
1083,0.4422000050544739
1084,0.44269999861717224
1085,0.4433000087738037
1086,0.4438000023365021
1087,0.44429999589920044
1088,0.4449000060558319
1089,0.4453999996185303
1090,0.44589999318122864
1091,0.4465000033378601
1092,0.44699999690055847
1093,0.4465999901294708
1094,0.4471000134944916
1095,0.44760000705718994
1096,0.4472000002861023
1097,0.44679999351501465
1098,0.4462999999523163
1099,0.44690001010894775
1100,0.446399986743927
1101,0.44699999690055847
1102,0.4465000033378601
1103,0.4471000134944916
1104,0.44760000705718994
1105,0.4472000002861023
1106,0.44769999384880066
1107,0.447299987077713
1108,0.44780001044273376
1109,0.4474000036716461
1110,0.44690001010894775
1111,0.44749999046325684
1112,0.44699999690055847
1113,0.44760000705718994
1114,0.4471000134944916
1115,0.44670000672340393
1116,0.4472000002861023
1117,0.44679999351501465
1118,0.446399986743927
1119,0.44690001010894775
1120,0.4474000036716461
1121,0.44699999690055847
1122,0.4465999901294708
1123,0.4471000134944916
1124,0.44760000705718994
1125,0.4472000002861023
1126,0.44769999384880066
1127,0.448199987411499
1128,0.44780001044273376
1129,0.44830000400543213
1130,0.4478999972343445
1131,0.44839999079704285
1132,0.4480000138282776
1133,0.44760000705718994
1134,0.4481000006198883
1135,0.44769999384880066
1136,0.448199987411499
1137,0.4487000107765198
1138,0.4487999975681305
1139,0.44839999079704285
1140,0.4489000141620636
1141,0.44850000739097595
1142,0.4481000006198883
1143,0.44859999418258667
1144,0.448199987411499
1145,0.4487000107765198
1146,0.44920000433921814
1147,0.4496999979019165
1148,0.44929999113082886
1149,0.4489000141620636
1150,0.44850000739097595
1151,0.4490000009536743
1152,0.44859999418258667
1153,0.44909998774528503
1154,0.44859999418258667
1155,0.44909998774528503
1156,0.4496000111103058
1157,0.45010000467300415
1158,0.4505999982357025
1159,0.4510999917984009
1160,0.4507000148296356
1161,0.450300008058548
1162,0.4499000012874603
1163,0.4503999948501587
1164,0.45089998841285706
1165,0.4514000117778778
1166,0.45190000534057617
1167,0.45239999890327454
1168,0.4528000056743622
1169,0.45239999890327454
1170,0.4528999924659729
1171,0.45249998569488525
1172,0.45210000872612
1173,0.45170000195503235
1174,0.4512999951839447
1175,0.45089998841285706
1176,0.4505000114440918
1177,0.45010000467300415
1178,0.4505999982357025
1179,0.4510999917984009
1180,0.45159998536109924
1181,0.451200008392334
1182,0.45170000195503235
1183,0.4512999951839447
1184,0.45179998874664307
1185,0.4521999955177307
1186,0.4526999890804291
1187,0.45320001244544983
1188,0.4537000060081482
1189,0.45410001277923584
1190,0.4546000063419342
1191,0.45509999990463257
1192,0.4546999931335449
1193,0.4551999866962433
1194,0.45570001006126404
1195,0.4553000032901764
1196,0.45489999651908875
1197,0.4553000032901764
1198,0.45579999685287476
1199,0.4562999904155731
1200,0.45669999718666077
1201,0.45719999074935913
1202,0.4577000141143799
1203,0.45820000767707825
1204,0.4586000144481659
1205,0.45910000801086426
1206,0.4596000015735626
1207,0.46000000834465027
1208,0.46050000190734863
1209,0.460099995136261
1210,0.46050000190734863
1211,0.4602000117301941
1212,0.46059998869895935
1213,0.4602000117301941
1214,0.46070000529289246
1215,0.4602999985218048
1216,0.45989999175071716
1217,0.4603999853134155
1218,0.4607999920845032
1219,0.46129998564720154
1220,0.4609000086784363
1221,0.46050000190734863
1222,0.460999995470047
1223,0.46140000224113464
1224,0.460999995470047
1225,0.46149998903274536
1226,0.4611000120639801
1227,0.46149998903274536
1228,0.4611000120639801
1229,0.4607999920845032
1230,0.4603999853134155
1231,0.4607999920845032
1232,0.46129998564720154
1233,0.4616999924182892
1234,0.46219998598098755
1235,0.4625999927520752
1236,0.46219998598098755
1237,0.461899995803833
1238,0.46149998903274536
1239,0.461899995803833
1240,0.46239998936653137
1241,0.4620000123977661
1242,0.46239998936653137
1243,0.4629000127315521
1244,0.4632999897003174
1245,0.46380001306533813
1246,0.4634000062942505
1247,0.46380001306533813
1248,0.4634999930858612
1249,0.46389999985694885
1250,0.4634999930858612
1251,0.46399998664855957
1252,0.4643999934196472
1253,0.46480000019073486
1254,0.4645000100135803
1255,0.4648999869823456
1256,0.4645000100135803
1257,0.4650000035762787
1258,0.46459999680519104
1259,0.4650000035762787
1260,0.46549999713897705
1261,0.4650999903678894
1262,0.46470001339912415
